,vehicle_id,trip_id,route_id,lat,lon,agency_id,route_short_name,route_type,agency_name
168,9031001004505037,14010000726322291,,59.46499252319336,18.04425048828125,,,,
169,9031001001004678,14010000723305037,,59.375648498535156,17.96974754333496,,,,
170,9031001003005030,14010000723738454,,59.18756866455078,18.024507522583008,,,,
171,9031001001004013,14010000717684041,,59.3487663269043,18.080820083618164,,,,
172,9031001003005348,14010000722223165,,59.29024887084961,18.66596221923828,,,,
173,9031001001004020,14010000717683945,,59.33640670776367,18.034122467041016,,,,
174,9031001001004654,14010000728128513,,59.37926483154297,18.038801193237305,,,,
175,9031001000500538,14010000725158182,,59.11799621582031,18.484148025512695,,,,
176,9031001007089446,14010000719417059,,59.310604095458984,18.024808883666992,,,,
177,9031001002500086,14010300728246368,,59.272953033447266,18.088834762573242,,,,
178,9031001007087655,14010000719417023,,59.349891662597656,17.962392807006836,,,,
179,9031001003004992,14010000722590509,,59.05357360839844,17.869972229003906,,,,
180,9031001003004960,14010000722592052,,58.878074645996094,17.92795181274414,,,,
181,9031001003003098,14010000722224398,,59.31938934326172,18.079345703125,,,,
182,9031001002520048,14010200702497134,,59.324623107910156,18.065771102905273,,,,
183,9031001004505094,14010000720566751,,59.66535568237305,17.850751876831055,,,,
184,9031001003005067,14010000722591766,,59.185420989990234,18.13620376586914,,,,
185,9031001001004110,14010000686288755,,59.310970306396484,18.05858612060547,,,,
186,9031001003002807,14010000723019927,,59.26566696166992,17.926008224487305,,,,
187,9031001003003578,14010000670448852,,59.420257568359375,17.85462188720703,,,,
188,9031001004505175,14010000720817686,,59.487640380859375,18.276721954345703,,,,
189,9031001006502541,14010000673354713,,58.89892578125,17.931880950927734,,,,
190,9031001002520047,14010100722361533,,59.31680679321289,18.061931610107422,,,,
191,9031001003003058,14010000717871880,,59.41864013671875,17.829986572265625,,,,
192,9031001001506950,14010000690234196,,59.36143112182617,17.997180938720703,,,,
193,9031001003003874,14010000691147159,,59.30836868286133,18.47112274169922,,,,
194,9031001003005362,14010000722224226,,59.31666946411133,18.390905380249023,,,,
195,9031001003002790,14010000723019964,,59.264469146728516,18.125003814697266,,,,
196,9031001000500513,14010000729178957,,59.28196716308594,18.73186683654785,,,,
197,9031001004505165,14010000726330264,,59.44755554199219,17.966135025024414,,,,
198,9031001004505504,14010000720822726,,59.4007453918457,18.349781036376953,,,,
199,9031001004500434,14010000720567661,,59.52156448364258,17.90081214904785,,,,
200,9031001003007225,14010000688987987,,59.179725646972656,17.621068954467773,,,,
201,9031001003005552,14010000673573413,,59.298622131347656,18.069894790649414,,,,
202,9031001003005350,14010000726150789,,59.306861877441406,18.126720428466797,,,,
203,9031001003005328,14010000723497513,,59.310302734375,18.159969329833984,,,,
204,9031001001004566,14010000717093792,,59.36198806762695,17.972061157226562,,,,
205,9031001003003570,14010000702100497,,59.41582107543945,17.861101150512695,,,,
206,9031001003002083,14010000695300804,,59.31238555908203,18.107614517211914,,,,
207,9031001008000700,14010000691584467,,59.31816864013672,18.159893035888672,,,,
208,9031001003003113,14010000702692956,,59.4364013671875,17.84336280822754,,,,
209,9031001002510012,14010400722424488,,59.36066436767578,17.97258758544922,,,,
