OBJECTID,ANORDNING_ID,ANORDNINGNAMN,TYP,UNDERTYP,BESKRIVNING,NP,GEOMETRIKVALITET,SKYDDSTYP_KOD,SKYDDATOMRADE,SKYDDATOMRADE_ID,STATLIGLED,STATLIGLED_ID,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
33773865,30321856,,Vadställe,Vadställe,,0,<= 20 meter,,,,Silvervägen - Guijaure - Vouggatjålme (BD 83),BD 83,66.6295377,15.8525852,https://www.openstreetmap.org/?mlat=66.6295377&mlon=15.8525852#map=18/66.6295377/15.8525852,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.6295377,15.8525852););out center;"
33787774,30322436,,Vadställe,Vadställe,,0,<= 20 meter,,,,Vuoskojaure - Järämä (BD 11),BD 11,68.3873196,20.4942503,https://www.openstreetmap.org/?mlat=68.3873196&mlon=20.4942503#map=18/68.3873196/20.4942503,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,68.3873196,20.4942503););out center;"
33791679,30419856,,Vadställe,Vadställe,,0,>50-100 meter,,,,Stensdalen - Skaftet (led 59) (Z 57),Z 57,63.1032769,12.795174,https://www.openstreetmap.org/?mlat=63.1032769&mlon=12.795174#map=18/63.1032769/12.795174,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1032769,12.795174););out center;"
33773866,30321854,,Vadställe,Vadställe,,0,<= 20 meter,,,,Silvervägen - Guijaure - Vouggatjålme (BD 83),BD 83,66.6314828,15.8508984,https://www.openstreetmap.org/?mlat=66.6314828&mlon=15.8508984#map=18/66.6314828/15.8508984,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.6314828,15.8508984););out center;"
33773859,30322778,,Vadställe,Vadställe,,0,>50-100 meter,,,,Hukejaure - Sitasjaure (BD 47),BD 47,67.8713538,17.7449433,https://www.openstreetmap.org/?mlat=67.8713538&mlon=17.7449433#map=18/67.8713538/17.7449433,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.8713538,17.7449433););out center;"
33788931,30321845,,Vadställe,Vadställe,,0,>20-50 meter,,,,Silvervägen - Guijaure - Vouggatjålme (BD 83),BD 83,66.6842419,15.848692,https://www.openstreetmap.org/?mlat=66.6842419&mlon=15.848692#map=18/66.6842419/15.848692,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.6842419,15.848692););out center;"
33773858,30322774,,Vadställe,Vadställe,,0,>20-50 meter,,,,Hukejaure - Sitasjaure (BD 47),BD 47,67.9392751,17.9951414,https://www.openstreetmap.org/?mlat=67.9392751&mlon=17.9951414#map=18/67.9392751/17.9951414,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.9392751,17.9951414););out center;"
33788240,30321838,,Vadställe,Vadställe,,0,<= 20 meter,,,,Silvervägen - Guijaure - Vouggatjålme (BD 83),BD 83,66.6956912,15.8367513,https://www.openstreetmap.org/?mlat=66.6956912&mlon=15.8367513#map=18/66.6956912/15.8367513,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.6956912,15.8367513););out center;"
33791409,30414933,Vadställe Ulvåtjärn,Vadställe,Vadställe,Vadställe med trampstenar. Trampstenarnas funktion kan variera beroende på vattenföring i ån.,0,>20-50 meter,,,,"Blåhammarens fjällstation - Ulvåtjärnstugan (Z 38), Enafors - Ulvåtjärnstugan - Enkälen (led 37) (Z 36), Ulvåtjärnstugan - Storulvån (Z 40)","Z 38, Z 36, Z 40",63.1592427,12.2624014,https://www.openstreetmap.org/?mlat=63.1592427&mlon=12.2624014#map=18/63.1592427/12.2624014,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1592427,12.2624014););out center;"
33791517,30419854,,Vadställe,Vadställe,,0,>50-100 meter,,,,Gamla Sylarna - Gåsån (led 42) (Z 51),Z 51,63.0591328,12.4632266,https://www.openstreetmap.org/?mlat=63.0591328&mlon=12.4632266#map=18/63.0591328/12.4632266,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0591328,12.4632266););out center;"
33783399,30477869,Lihtijohka,Vadställe,Vadställe,,0,>20-50 meter,,,,Hukejaure - Sitasjaure (BD 47),BD 47,67.894754,17.8970659,https://www.openstreetmap.org/?mlat=67.894754&mlon=17.8970659#map=18/67.894754/17.8970659,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.894754,17.8970659););out center;"
33778095,30390506,,Vadställe,Vadställe,,0,<= 20 meter,,,,Västerfjäll - Jäckvik (BD 78),BD 78,66.6537108,17.2782016,https://www.openstreetmap.org/?mlat=66.6537108&mlon=17.2782016#map=18/66.6537108/17.2782016,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.6537108,17.2782016););out center;"
33791543,30419855,,Vadställe,Vadställe,,0,>50-100 meter,,,,Stensdalen - Skaftet (led 59) (Z 57),Z 57,63.1232408,12.7483733,https://www.openstreetmap.org/?mlat=63.1232408&mlon=12.7483733#map=18/63.1232408/12.7483733,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1232408,12.7483733););out center;"
33791539,30418971,,Vadställe,Vadställe,,0,>20-50 meter,,,,Vålåstugorna - Helags (Z 58),Z 58,62.9744991,12.6560993,https://www.openstreetmap.org/?mlat=62.9744991&mlon=12.6560993#map=18/62.9744991/12.6560993,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9744991,12.6560993););out center;"
33783145,30569963,,Vadställe,Vadställe,,1,<= 20 meter,"N2000-SPA/SCI, NP","Fulufjället (2002424), Fulufjället (SE0620015)","2002424, SE0620015",,,61.5737385,12.8983938,https://www.openstreetmap.org/?mlat=61.5737385&mlon=12.8983938#map=18/61.5737385/12.8983938,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.5737385,12.8983938););out center;"
33783175,30569961,,Vadställe,Vadställe,,1,<= 20 meter,"N2000-SPA/SCI, NP","Fulufjället (2002424), Fulufjället (SE0620015)","2002424, SE0620015",,,61.5738523,12.9058429,https://www.openstreetmap.org/?mlat=61.5738523&mlon=12.9058429#map=18/61.5738523/12.9058429,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.5738523,12.9058429););out center;"
33785631,30568596,Vadställe,Vadställe,Vadställe,Vadställe vid högt vattenflöde.,0,>20-50 meter,NR,Hällingsåfallet (2001199),2001199,,,64.3601253,14.3821965,https://www.openstreetmap.org/?mlat=64.3601253&mlon=14.3821965#map=18/64.3601253/14.3821965,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.3601253,14.3821965););out center;"
33778857,30209021,Observationsplattform,Observationsplattform,Observationsplattform,,0,>20-50 meter,NR,Idbyfjärden (2004583),2004583,,,63.2902305,18.8619148,https://www.openstreetmap.org/?mlat=63.2902305&mlon=18.8619148#map=18/63.2902305/18.8619148,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2902305,18.8619148););out center;"
33779798,30636184,Observationsplattform Fleringe,Observationsplattform,Observationsplattform,,0,<= 20 meter,"N2000-SCI, NR","Bästeträsk (2000444), Bästeträsk (SE0340120)","2000444, SE0340120",,,57.8881001,18.8922164,https://www.openstreetmap.org/?mlat=57.8881001&mlon=18.8922164#map=18/57.8881001/18.8922164,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8881001,18.8922164););out center;"
33779292,30635039,,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,NR,Döda fallet (2000902),2000902,,,63.0548588,16.5197308,https://www.openstreetmap.org/?mlat=63.0548588&mlon=16.5197308#map=18/63.0548588/16.5197308,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0548588,16.5197308););out center;"
33781216,30617258,,Observationsplattform,Observationsplattform,,0,<= 20 meter,"N2000-SCI, N2000-SPA, NR","Fulltofta (SE0430100), Fulltofta gård (2001505), Fulltofta-Ringsjön (SE0430090)","SE0430100, 2001505, SE0430090",,,55.8730643,13.6006027,https://www.openstreetmap.org/?mlat=55.8730643&mlon=13.6006027#map=18/55.8730643/13.6006027,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.8730643,13.6006027););out center;"
33775237,30616535,,Observationsplattform,Observationsplattform,,0,>20-50 meter,NR,Ramundersborg (2053281),2053281,,,58.4899943,16.3568286,https://www.openstreetmap.org/?mlat=58.4899943&mlon=16.3568286#map=18/58.4899943/16.3568286,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.4899943,16.3568286););out center;"
33790564,30614275,,Observationsplattform,Observationsplattform,,1,<= 20 meter,NP,Färnebofjärden (2000932),2000932,,,60.1937204,16.6723005,https://www.openstreetmap.org/?mlat=60.1937204&mlon=16.6723005#map=18/60.1937204/16.6723005,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1937204,16.6723005););out center;"
33790091,30600679,Plattform,Observationsplattform,Observationsplattform,,0,<= 20 meter,"N2000-SPA, NR, NVO","Logården (2000577), Östen (2000382), Östen (SE0540062)","2000577, 2000382, SE0540062",,,58.5507249,13.8985412,https://www.openstreetmap.org/?mlat=58.5507249&mlon=13.8985412#map=18/58.5507249/13.8985412,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.5507249,13.8985412););out center;"
33772205,30598943,Åkerbymadens utsiktsplattform,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Tysslingen (2005658),2005658,,,59.2995474,15.056551,https://www.openstreetmap.org/?mlat=59.2995474&mlon=15.056551#map=18/59.2995474/15.056551,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2995474,15.056551););out center;"
33790524,30591142,,Observationsplattform,Observationsplattform,,1,<= 20 meter,"N2000-SPA/SCI, NP","Färnebofjärden (2000932), Färnebofjärden (SE0630190)","2000932, SE0630190",,,60.2690511,16.9031703,https://www.openstreetmap.org/?mlat=60.2690511&mlon=16.9031703#map=18/60.2690511/16.9031703,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.2690511,16.9031703););out center;"
33791217,30589752,,Observationsplattform,Observationsplattform,"Utsiktsplattform med utsikt över dammens fågelliv. Trappa ner till stigen mot vassgömslet. Plattformen är tillgänlighetsanpassad och går att köra in med rullstol. I räcket mot reservatet finns fönster, som man kan se igenom även om man sitter. ",0,<= 20 meter,NR,Getteröns naturreservat (2001978),2001978,,,57.1249087,12.2518383,https://www.openstreetmap.org/?mlat=57.1249087&mlon=12.2518383#map=18/57.1249087/12.2518383,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.1249087,12.2518383););out center;"
33788911,30588957,Utsiktstorn,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,NR,Kungshögshällarnas domänreservat (2000306),2000306,,,60.2741545,16.6290705,https://www.openstreetmap.org/?mlat=60.2741545&mlon=16.6290705#map=18/60.2741545/16.6290705,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.2741545,16.6290705););out center;"
33785496,30588750,Utsiktsplattform,Utsiktstorn,Utsiktstorn,Utsiktsplattform med tapport ca 2 meter hög,0,<= 20 meter,NR,Löjtnantsholm (2000609),2000609,,,58.2976021,13.0720305,https://www.openstreetmap.org/?mlat=58.2976021&mlon=13.0720305#map=18/58.2976021/13.0720305,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2976021,13.0720305););out center;"
33788536,30585405,Utsiksplattform Rörbosjöns naturreservat,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Rörbosjön (2049683),2049683,,,59.8420498,16.3137724,https://www.openstreetmap.org/?mlat=59.8420498&mlon=16.3137724#map=18/59.8420498/16.3137724,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8420498,16.3137724););out center;"
33782089,30582738,"Observationsplattform, Fysingen",Observationsplattform,Observationsplattform,Tillgänglig för rullstol,0,<= 20 meter,NR,Fysingen (2000627),2000627,,,59.5817213,17.9134843,https://www.openstreetmap.org/?mlat=59.5817213&mlon=17.9134843#map=18/59.5817213/17.9134843,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5817213,17.9134843););out center;"
33785838,30580032,"Observationsplattform, Grävlingholmen, Angarnssjöängen",Observationsplattform,Observationsplattform,Plattform med fin vy över sjöängen för fågelskådning och för alla som vill njuta av utsikten. Det finns en bänk att sitta på.,0,<= 20 meter,NR,Angarnssjöängen (2001155),2001155,,,59.5428071,18.1501103,https://www.openstreetmap.org/?mlat=59.5428071&mlon=18.1501103#map=18/59.5428071/18.1501103,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5428071,18.1501103););out center;"
33782311,30578060,Sjömärke,Observationsplattform,Observationsplattform,,0,<= 20 meter,"N2000-SCI, N2000-SPA, NR, NR","Falsterbo-Foteviken (SE0430002), Falsterbohalvön (SE0430095), Falsterbohalvöns havsområde (2001812), Måkläppen (2001815)","SE0430002, SE0430095, 2001812, 2001815",,,55.372746,12.8092232,https://www.openstreetmap.org/?mlat=55.372746&mlon=12.8092232#map=18/55.372746/12.8092232,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.372746,12.8092232););out center;"
33785072,30565460,Utsiktsplattform för fågelobservationer,Observationsplattform,Observationsplattform,Utsiktsplattform för fågelobservationer,0,<= 20 meter,"N2000-SPA/SCI, NR","Hökafältet (2001084), Laholmsbuktens sanddynsreservat (SE0510006)","2001084, SE0510006",,,56.5347958,12.9514803,https://www.openstreetmap.org/?mlat=56.5347958&mlon=12.9514803#map=18/56.5347958/12.9514803,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.5347958,12.9514803););out center;"
33789470,30553234,,Observationsplattform,Observationsplattform,,0,Okänd noggrannhet,NR,Sydbillingens platå (2000603),2000603,,,58.3774918,13.8014716,https://www.openstreetmap.org/?mlat=58.3774918&mlon=13.8014716#map=18/58.3774918/13.8014716,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.3774918,13.8014716););out center;"
33788341,30553219,Spångbro med plattform,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Yttre Bodane (2000523),2000523,,,58.8168556,12.5877182,https://www.openstreetmap.org/?mlat=58.8168556&mlon=12.5877182#map=18/58.8168556/12.5877182,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8168556,12.5877182););out center;"
33790028,30553208,Spångbro med mindre plattform,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Yttre Bodane (2000523),2000523,,,58.8182898,12.5734369,https://www.openstreetmap.org/?mlat=58.8182898&mlon=12.5734369#map=18/58.8182898/12.5734369,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.8182898,12.5734369););out center;"
33780865,30545655,,Utsiktstorn,Utsiktstorn,,0,Okänd noggrannhet,NR,Stöttingfjället (2001623),2001623,,,64.6641787,17.589984,https://www.openstreetmap.org/?mlat=64.6641787&mlon=17.589984#map=18/64.6641787/17.589984,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.6641787,17.589984););out center;"
33771757,30543098,Utsiktstorn Granberget,Utsiktstorn,Utsiktstorn,,0,>50-100 meter,NR,Havsjöskogen (2041089),2041089,,,60.8976204,12.7421441,https://www.openstreetmap.org/?mlat=60.8976204&mlon=12.7421441#map=18/60.8976204/12.7421441,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8976204,12.7421441););out center;"
33771675,30541876,,Utsiktstorn,Utsiktstorn,,0,>50-100 meter,NR,Spjärshällen (2049444),2049444,,,60.9082455,15.8670822,https://www.openstreetmap.org/?mlat=60.9082455&mlon=15.8670822#map=18/60.9082455/15.8670822,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9082455,15.8670822););out center;"
33785186,30541698,Utsiktsplats Öby kulle,Observationsplattform,Observationsplattform,,0,<= 20 meter,"N2000-SPA/SCI, NR","Kvismaren (2000212), Kvismarens naturreservat (SE0240058)","2000212, SE0240058",,,59.1772506,15.3772793,https://www.openstreetmap.org/?mlat=59.1772506&mlon=15.3772793#map=18/59.1772506/15.3772793,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.1772506,15.3772793););out center;"
33789275,30541349,,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Innerviksfjärdarna (2001615),2001615,,,64.7126155,21.0658889,https://www.openstreetmap.org/?mlat=64.7126155&mlon=21.0658889#map=18/64.7126155/21.0658889,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.7126155,21.0658889););out center;"
33789814,30539577,Utsiktstornet på Stendörren,Utsiktstorn,Utsiktstorn,,0,>20-50 meter,NR,Stendörren (2002403),2002403,,,58.7461163,17.3942508,https://www.openstreetmap.org/?mlat=58.7461163&mlon=17.3942508#map=18/58.7461163/17.3942508,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7461163,17.3942508););out center;"
33782050,30533264,,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Håslövs ängar (2001488),2001488,,,55.9966037,14.2136543,https://www.openstreetmap.org/?mlat=55.9966037&mlon=14.2136543#map=18/55.9966037/14.2136543,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.9966037,14.2136543););out center;"
33784849,30529811,Utkikstorn Beriskölberget,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,NR,Beriskölberget (2049363),2049363,,,60.8716764,13.6074334,https://www.openstreetmap.org/?mlat=60.8716764&mlon=13.6074334#map=18/60.8716764/13.6074334,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8716764,13.6074334););out center;"
33784626,30527348,Rast- och observationsplats,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Paviken (2000131),2000131,,,57.4604056,18.1440056,https://www.openstreetmap.org/?mlat=57.4604056&mlon=18.1440056#map=18/57.4604056/18.1440056,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4604056,18.1440056););out center;"
33788956,30524552,,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,NR,Strömhöjden (2049341),2049341,,,64.0175683,14.2283507,https://www.openstreetmap.org/?mlat=64.0175683&mlon=14.2283507#map=18/64.0175683/14.2283507,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0175683,14.2283507););out center;"
33789729,30524507,,Observationsplattform,Observationsplattform,,0,Okänd noggrannhet,NR,Lunden (2020706),2020706,,,57.0660646,14.9463611,https://www.openstreetmap.org/?mlat=57.0660646&mlon=14.9463611#map=18/57.0660646/14.9463611,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.0660646,14.9463611););out center;"
33790225,30518588,Fågelskådarplats,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Rocksjön (2024850),2024850,,,57.7721766,14.1844671,https://www.openstreetmap.org/?mlat=57.7721766&mlon=14.1844671#map=18/57.7721766/14.1844671,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7721766,14.1844671););out center;"
33781485,30516148,,Observationsplattform,Observationsplattform,,1,>20-50 meter,"N2000-SPA/SCI, NP","Västra Åsnen (SE0320040), Åsnens nationalpark (2049265)","SE0320040, 2049265",,,56.6446443,14.6838705,https://www.openstreetmap.org/?mlat=56.6446443&mlon=14.6838705#map=18/56.6446443/14.6838705,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.6446443,14.6838705););out center;"
33782888,30513866,Observationsplattform,Observationsplattform,Observationsplattform,Fågelgömsle ovanpå ett stort stenblock.,0,<= 20 meter,"N2000-SPA/SCI, NR","Husebymaden (2002373), Husebymaden (SE0320107)","2002373, SE0320107",,,56.7746536,14.5900923,https://www.openstreetmap.org/?mlat=56.7746536&mlon=14.5900923#map=18/56.7746536/14.5900923,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.7746536,14.5900923););out center;"
33781884,30511124,Lacka torn,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,"N2000-SPA/SCI, NR","Lacka (2001926), Skärgårdsreservaten (SE0220129)","2001926, SE0220129",,,58.7547021,17.561868,https://www.openstreetmap.org/?mlat=58.7547021&mlon=17.561868#map=18/58.7547021/17.561868,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7547021,17.561868););out center;"
33781041,30509077,,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,NR,Norra Stadsberget (2042686),2042686,,,62.3985206,17.2939373,https://www.openstreetmap.org/?mlat=62.3985206&mlon=17.2939373#map=18/62.3985206/17.2939373,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.3985206,17.2939373););out center;"
33777166,30506890,,Utsiktstorn,Utsiktstorn,,0,<= 20 meter,NR,Veckefjärden (2013557),2013557,,,63.2914603,18.6297732,https://www.openstreetmap.org/?mlat=63.2914603&mlon=18.6297732#map=18/63.2914603/18.6297732,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.2914603,18.6297732););out center;"
33786548,30499302,,Observationsplattform,Observationsplattform,,0,<= 20 meter,NR,Bjuröklubb (2001631),2001631,,,64.4809599,21.5745224,https://www.openstreetmap.org/?mlat=64.4809599&mlon=21.5745224#map=18/64.4809599/21.5745224,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.4809599,21.5745224););out center;"
