OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
12347902,<= 20 meter,30467481,Vandringsleder i Kråksten,,Orange markering på träden.,Vandringsled,Barmarksled,,,Kråksten (2013504),2013504,4603,2095.54373152662,59.9864351,15.9015093,https://www.openstreetmap.org/?mlat=59.9864351&mlon=15.9015093#map=18/59.9864351/15.9015093,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.9864351,15.9015093););out center;"
12347901,<= 20 meter,30467481,Vandringsleder i Kråksten,,Orange markering på träden.,Vandringsled,Barmarksled,,,Kråksten (2013504),2013504,4603,126.387712429047,59.9883862,15.9078169,https://www.openstreetmap.org/?mlat=59.9883862&mlon=15.9078169#map=18/59.9883862/15.9078169,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.9883862,15.9078169););out center;"
12347900,<= 20 meter,30467481,Vandringsleder i Kråksten,,Orange markering på träden.,Vandringsled,Barmarksled,,,Kråksten (2013504),2013504,4603,222.628535323371,59.987779,15.8825343,https://www.openstreetmap.org/?mlat=59.987779&mlon=15.8825343#map=18/59.987779/15.8825343,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.987779,15.8825343););out center;"
12346373,<= 20 meter,30467481,Vandringsleder i Kråksten,,Orange markering på träden.,Vandringsled,Barmarksled,,,Kråksten (2013504),2013504,4603,157.568745973095,59.9877835,15.8887775,https://www.openstreetmap.org/?mlat=59.9877835&mlon=15.8887775#map=18/59.9877835/15.8887775,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.9877835,15.8887775););out center;"
12349835,<= 20 meter,30467512,Gula leden,Cirka fem km lång runda på stig i bokskog och på grusväg,Gulmarkerade stolpar,Vandringsled,Barmarksled,,,Tromtö (2000058),2000058,5046,5045.83506004171,56.1632592,15.4779751,https://www.openstreetmap.org/?mlat=56.1632592&mlon=15.4779751#map=18/56.1632592/15.4779751,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1632592,15.4779751););out center;"
12346730,>20-50 meter,30467513,Led Gartosofta-Ivana,Denna led går till största delen längs skogsbilväg för att binda samman naturreservaten Gartosofta och Ivana. ,Orange markering på stolpar,Vandringsled,Barmarksled,,,"Dundern (2024429), Gartosofta (2002220), Ivana (2002120)","2024429, 2002220, 2002120",1642,1641.7002885207,60.6100785,12.6574278,https://www.openstreetmap.org/?mlat=60.6100785&mlon=12.6574278#map=18/60.6100785/12.6574278,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.6100785,12.6574278););out center;"
12349258,<= 20 meter,30467526,Blåa leden,Stig genom en betesmark mellan väg och röda stigen,Blåmarkerad,Vandringsled,Barmarksled,,,Tromtö (2000058),2000058,331,330.696056883901,56.1667768,15.4771209,https://www.openstreetmap.org/?mlat=56.1667768&mlon=15.4771209#map=18/56.1667768/15.4771209,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1667768,15.4771209););out center;"
12346333,<= 20 meter,30467577,Stigen till vindskyddet vid Håvtjärn Lappland ,Stigen är en smal skogsstig som är cirka 350 meter lång.,Orange ringar på träd,Naturstig,Barmarksled,,,Lappland (2001294),2001294,397,397.199727243447,59.8029876,15.7740306,https://www.openstreetmap.org/?mlat=59.8029876&mlon=15.7740306#map=18/59.8029876/15.7740306,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.8029876,15.7740306););out center;"
12351853,>20-50 meter,30467587,Vandringsled i Lindöberget,"Vandringsleden börjar vid parkeringen. För att komma till själva Lindöberget går du cirka 500 meter mot vattnet. Följ grusvägen och vik sedan av vägen vid en orangemarkerad stolpe. Gå rakt över åkern mot informationstavlan du ser vid kanten av Lindöberget. Det är tillåtet att gå på åkern även under odlingssäsongen. Runt om Lindöberget går en kilometerlång slinga som är markerad med orange färg.
",Orange färg,Vandringsled,Barmarksled,,,"Lindöberget (2001352), Lindöberget öst (SE0250133)","2001352, SE0250133",1355,198.608578900418,59.4820789,16.0774665,https://www.openstreetmap.org/?mlat=59.4820789&mlon=16.0774665#map=18/59.4820789/16.0774665,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4820789,16.0774665););out center;"
12349672,<= 20 meter,30467587,Vandringsled i Lindöberget,"Vandringsleden börjar vid parkeringen. För att komma till själva Lindöberget går du cirka 500 meter mot vattnet. Följ grusvägen och vik sedan av vägen vid en orangemarkerad stolpe. Gå rakt över åkern mot informationstavlan du ser vid kanten av Lindöberget. Det är tillåtet att gå på åkern även under odlingssäsongen. Runt om Lindöberget går en kilometerlång slinga som är markerad med orange färg.
",Orange färg,Vandringsled,Barmarksled,,,"Lindöberget (2001352), Lindöberget öst (SE0250133)","2001352, SE0250133",1355,519.511254531475,59.4836423,16.0768523,https://www.openstreetmap.org/?mlat=59.4836423&mlon=16.0768523#map=18/59.4836423/16.0768523,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4836423,16.0768523););out center;"
12349671,<= 20 meter,30467587,Vandringsled i Lindöberget,"Vandringsleden börjar vid parkeringen. För att komma till själva Lindöberget går du cirka 500 meter mot vattnet. Följ grusvägen och vik sedan av vägen vid en orangemarkerad stolpe. Gå rakt över åkern mot informationstavlan du ser vid kanten av Lindöberget. Det är tillåtet att gå på åkern även under odlingssäsongen. Runt om Lindöberget går en kilometerlång slinga som är markerad med orange färg.
",Orange färg,Vandringsled,Barmarksled,,,"Lindöberget (2001352), Lindöberget öst (SE0250133)","2001352, SE0250133",1355,108.759686871452,59.48359,16.0804406,https://www.openstreetmap.org/?mlat=59.48359&mlon=16.0804406#map=18/59.48359/16.0804406,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.48359,16.0804406););out center;"
12349670,<= 20 meter,30467587,Vandringsled i Lindöberget,"Vandringsleden börjar vid parkeringen. För att komma till själva Lindöberget går du cirka 500 meter mot vattnet. Följ grusvägen och vik sedan av vägen vid en orangemarkerad stolpe. Gå rakt över åkern mot informationstavlan du ser vid kanten av Lindöberget. Det är tillåtet att gå på åkern även under odlingssäsongen. Runt om Lindöberget går en kilometerlång slinga som är markerad med orange färg.
",Orange färg,Vandringsled,Barmarksled,,,"Lindöberget (2001352), Lindöberget öst (SE0250133)","2001352, SE0250133",1355,527.683614719152,59.4809391,16.0790375,https://www.openstreetmap.org/?mlat=59.4809391&mlon=16.0790375#map=18/59.4809391/16.0790375,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4809391,16.0790375););out center;"
12355604,<= 20 meter,30467605,,,Målad stig,Vandringsled,Barmarksled,,,"Månsberget (2010879), Månsberget (SE0810450)","2010879, SE0810450",949,593.082049295461,64.4032804,16.0851298,https://www.openstreetmap.org/?mlat=64.4032804&mlon=16.0851298#map=18/64.4032804/16.0851298,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.4032804,16.0851298););out center;"
12355601,<= 20 meter,30467605,,,Målad stig,Vandringsled,Barmarksled,,,"Månsberget (2010879), Månsberget (SE0810450)","2010879, SE0810450",949,355.706069823448,64.4043984,16.0863673,https://www.openstreetmap.org/?mlat=64.4043984&mlon=16.0863673#map=18/64.4043984/16.0863673,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.4043984,16.0863673););out center;"
12351574,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,362.322116536384,59.6662548,14.0212579,https://www.openstreetmap.org/?mlat=59.6662548&mlon=14.0212579#map=18/59.6662548/14.0212579,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6662548,14.0212579););out center;"
12351573,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,6.67766667587811,59.6519919,13.9652821,https://www.openstreetmap.org/?mlat=59.6519919&mlon=13.9652821#map=18/59.6519919/13.9652821,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6519919,13.9652821););out center;"
12351572,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,549.171546538716,59.6531087,13.9883909,https://www.openstreetmap.org/?mlat=59.6531087&mlon=13.9883909#map=18/59.6531087/13.9883909,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6531087,13.9883909););out center;"
12351571,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,2420.24297933748,59.6623273,14.0038682,https://www.openstreetmap.org/?mlat=59.6623273&mlon=14.0038682#map=18/59.6623273/14.0038682,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6623273,14.0038682););out center;"
12351570,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,0.868107395429851,59.6292745,13.9957857,https://www.openstreetmap.org/?mlat=59.6292745&mlon=13.9957857#map=18/59.6292745/13.9957857,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6292745,13.9957857););out center;"
12351569,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,0.682780771776254,59.6617911,14.0192582,https://www.openstreetmap.org/?mlat=59.6617911&mlon=14.0192582#map=18/59.6617911/14.0192582,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6617911,14.0192582););out center;"
12351568,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,2.26848932695064,59.6608443,14.0186659,https://www.openstreetmap.org/?mlat=59.6608443&mlon=14.0186659#map=18/59.6608443/14.0186659,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6608443,14.0186659););out center;"
12351567,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,4819.34431901931,59.643794,14.0103781,https://www.openstreetmap.org/?mlat=59.643794&mlon=14.0103781#map=18/59.643794/14.0103781,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.643794,14.0103781););out center;"
12352247,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,444.457943338887,59.6632047,14.0201021,https://www.openstreetmap.org/?mlat=59.6632047&mlon=14.0201021#map=18/59.6632047/14.0201021,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6632047,14.0201021););out center;"
12354899,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,13211.938069008,59.6357373,13.9562518,https://www.openstreetmap.org/?mlat=59.6357373&mlon=13.9562518#map=18/59.6357373/13.9562518,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6357373,13.9562518););out center;"
12355501,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,141.009790295152,59.6613713,14.0186436,https://www.openstreetmap.org/?mlat=59.6613713&mlon=14.0186436#map=18/59.6613713/14.0186436,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6613713,14.0186436););out center;"
12355500,>20-50 meter,30467651,Brattforsleden 10,"Leden är naturvårdsområdets stora rundslinga. Leden är varierad och passerar ett antal olika sevärdheter som Ångsågen, den gamla hyttan i Brattfors, sjön Alstern och fyra naturreservat. Huvuddelen av leden är medel, men i Lungälvsravinerna finns ett parti på ca 3 km som är svårt, spänger och broar kan vara hala.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Geijersdalsmossen (2002148), Kittelfältet (2002143), Lungälvens ravinsystem (2002141)","2002222, 2002148, 2002143, 2002141",23475,1515.56178323882,59.6541142,13.9772073,https://www.openstreetmap.org/?mlat=59.6541142&mlon=13.9772073#map=18/59.6541142/13.9772073,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6541142,13.9772073););out center;"
12351530,>20-50 meter,30467683,Stegelmosslingan,"Leden har några fina partier längs åsar, genom äldre tallskog och förbi norra kanten av Geijersdalsmossens naturreservat. Slingan passerar över väg 63 två gånger och har några aningen branta backar uppför och nedför åsar.",Blå markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,3766,1634.83011973163,59.6365983,13.95982,https://www.openstreetmap.org/?mlat=59.6365983&mlon=13.95982#map=18/59.6365983/13.95982,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6365983,13.95982););out center;"
12350766,>20-50 meter,30467683,Stegelmosslingan,"Leden har några fina partier längs åsar, genom äldre tallskog och förbi norra kanten av Geijersdalsmossens naturreservat. Slingan passerar över väg 63 två gånger och har några aningen branta backar uppför och nedför åsar.",Blå markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,3766,2131.33402249864,59.6442379,13.9608221,https://www.openstreetmap.org/?mlat=59.6442379&mlon=13.9608221#map=18/59.6442379/13.9608221,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6442379,13.9608221););out center;"
12354835,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,720.272697597145,60.9095375,15.1460994,https://www.openstreetmap.org/?mlat=60.9095375&mlon=15.1460994#map=18/60.9095375/15.1460994,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9095375,15.1460994););out center;"
12355158,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,115.479652102681,60.902106,15.1404365,https://www.openstreetmap.org/?mlat=60.902106&mlon=15.1404365#map=18/60.902106/15.1404365,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.902106,15.1404365););out center;"
12355157,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,490.673156918125,60.8986403,15.1287015,https://www.openstreetmap.org/?mlat=60.8986403&mlon=15.1287015#map=18/60.8986403/15.1287015,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8986403,15.1287015););out center;"
12355156,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,490.673156918125,60.8986403,15.1287015,https://www.openstreetmap.org/?mlat=60.8986403&mlon=15.1287015#map=18/60.8986403/15.1287015,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8986403,15.1287015););out center;"
12355155,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,134.359799002714,60.9064388,15.1419435,https://www.openstreetmap.org/?mlat=60.9064388&mlon=15.1419435#map=18/60.9064388/15.1419435,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9064388,15.1419435););out center;"
12355154,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,928.7163448772,60.9198878,15.1595463,https://www.openstreetmap.org/?mlat=60.9198878&mlon=15.1595463#map=18/60.9198878/15.1595463,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9198878,15.1595463););out center;"
12354594,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,384.682840552637,60.9009418,15.1342416,https://www.openstreetmap.org/?mlat=60.9009418&mlon=15.1342416#map=18/60.9009418/15.1342416,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9009418,15.1342416););out center;"
12354593,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,99.9653095778072,60.9135399,15.1571128,https://www.openstreetmap.org/?mlat=60.9135399&mlon=15.1571128#map=18/60.9135399/15.1571128,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9135399,15.1571128););out center;"
12354592,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,456.788598212605,60.9117806,15.1533334,https://www.openstreetmap.org/?mlat=60.9117806&mlon=15.1533334#map=18/60.9117806/15.1533334,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9117806,15.1533334););out center;"
12354591,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,426.122726435729,60.9041503,15.1419542,https://www.openstreetmap.org/?mlat=60.9041503&mlon=15.1419542#map=18/60.9041503/15.1419542,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9041503,15.1419542););out center;"
12354590,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,79.2500372288275,60.9027125,15.1415263,https://www.openstreetmap.org/?mlat=60.9027125&mlon=15.1415263#map=18/60.9027125/15.1415263,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9027125,15.1415263););out center;"
12354589,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,127.933514566534,60.9235483,15.1593062,https://www.openstreetmap.org/?mlat=60.9235483&mlon=15.1593062#map=18/60.9235483/15.1593062,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9235483,15.1593062););out center;"
12354588,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,101.481025744229,60.902521,15.1391689,https://www.openstreetmap.org/?mlat=60.902521&mlon=15.1391689#map=18/60.902521/15.1391689,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.902521,15.1391689););out center;"
12354587,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,490.673156918125,60.8986403,15.1287015,https://www.openstreetmap.org/?mlat=60.8986403&mlon=15.1287015#map=18/60.8986403/15.1287015,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8986403,15.1287015););out center;"
12354586,<= 20 meter,30467686,Enåleden (Springkälleleden),,,Vandringsled,Barmarksled,,,Enån (2023669),2023669,5180,133.370874164547,60.9020666,15.1376723,https://www.openstreetmap.org/?mlat=60.9020666&mlon=15.1376723#map=18/60.9020666/15.1376723,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.9020666,15.1376723););out center;"
12350177,>20-50 meter,30467688,Dödisgropar Rundslinga ,"En led som passerar ett flertal dödisgropar, varav den största är Sundstjärnen med sitt av alger turkosfärgade vatten. Dödisgroparna är en av de största sevärdheterna på Brattforsheden. Från parkeringen vid norra Kittelfältet är det ungefär 500 meter fram till rundslingan.",Grön markering på stolpar och träd,Vandringsled,Barmarksled,,,"Brattforsheden (2002222), Kittelfältet (2002143)","2002222, 2002143",1447,1447.12331697243,59.6544426,13.9425331,https://www.openstreetmap.org/?mlat=59.6544426&mlon=13.9425331#map=18/59.6544426/13.9425331,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6544426,13.9425331););out center;"
12348968,<= 20 meter,30467701,Del av Mossestigen ,"Längd ca 2,5 km. ",Röd,Vandringsled,Barmarksled,,,"Djurholmamossen (2045248), Djurholmamossen (SE0420271)","2045248, SE0420271",2678,774.748445601555,56.3410622,13.0343321,https://www.openstreetmap.org/?mlat=56.3410622&mlon=13.0343321#map=18/56.3410622/13.0343321,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3410622,13.0343321););out center;"
12348967,<= 20 meter,30467701,Del av Mossestigen ,"Längd ca 2,5 km. ",Röd,Vandringsled,Barmarksled,,,"Djurholmamossen (2045248), Djurholmamossen (SE0420271)","2045248, SE0420271",2678,284.253391460766,56.3423869,13.0415534,https://www.openstreetmap.org/?mlat=56.3423869&mlon=13.0415534#map=18/56.3423869/13.0415534,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3423869,13.0415534););out center;"
12348966,<= 20 meter,30467701,Del av Mossestigen ,"Längd ca 2,5 km. ",Röd,Vandringsled,Barmarksled,,,"Djurholmamossen (2045248), Djurholmamossen (SE0420271)","2045248, SE0420271",2678,1618.74228007641,56.3472107,13.0431343,https://www.openstreetmap.org/?mlat=56.3472107&mlon=13.0431343#map=18/56.3472107/13.0431343,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.3472107,13.0431343););out center;"
12351797,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,0.394929829210203,59.6889539,13.8877334,https://www.openstreetmap.org/?mlat=59.6889539&mlon=13.8877334#map=18/59.6889539/13.8877334,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6889539,13.8877334););out center;"
12351796,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,8923.33606000539,59.6527064,13.9172308,https://www.openstreetmap.org/?mlat=59.6527064&mlon=13.9172308#map=18/59.6527064/13.9172308,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6527064,13.9172308););out center;"
12351795,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,0.475666479202782,59.67757,13.883409,https://www.openstreetmap.org/?mlat=59.67757&mlon=13.883409#map=18/59.67757/13.883409,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.67757,13.883409););out center;"
