NVRID,NAMN,DATA_FRILUFTSLIV_PUBLICERAT,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
2050065,Norra Kölen,Nej,65.9455268,22.3359927,https://www.openstreetmap.org/?mlat=65.9455268&mlon=22.3359927#map=18/65.9455268/22.3359927,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.9455268,22.3359927););out center;"
2002530,Skaten-Rångsen,Nej,60.4461859,18.137703,https://www.openstreetmap.org/?mlat=60.4461859&mlon=18.137703#map=18/60.4461859/18.137703,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4461859,18.137703););out center;"
2001216,Tiveden,Ja,58.7156243,14.6149688,https://www.openstreetmap.org/?mlat=58.7156243&mlon=14.6149688#map=18/58.7156243/14.6149688,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7156243,14.6149688););out center;"
2044084,Ylinen Honkanenvaara,Nej,66.3453123,23.2844039,https://www.openstreetmap.org/?mlat=66.3453123&mlon=23.2844039#map=18/66.3453123/23.2844039,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.3453123,23.2844039););out center;"
2053981,Södra Lunsen,Nej,59.7584884,17.6955607,https://www.openstreetmap.org/?mlat=59.7584884&mlon=17.6955607#map=18/59.7584884/17.6955607,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7584884,17.6955607););out center;"
2014923,Späckemåla,Ja,57.4544368,16.5637576,https://www.openstreetmap.org/?mlat=57.4544368&mlon=16.5637576#map=18/57.4544368/16.5637576,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4544368,16.5637576););out center;"
2057302,Södra Blecksberget,Nej,61.2450523,14.3714624,https://www.openstreetmap.org/?mlat=61.2450523&mlon=14.3714624#map=18/61.2450523/14.3714624,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.2450523,14.3714624););out center;"
2000149,Gladöskogen,Nej,59.198168,17.9968129,https://www.openstreetmap.org/?mlat=59.198168&mlon=17.9968129#map=18/59.198168/17.9968129,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.198168,17.9968129););out center;"
2001294,Lappland,Ja,59.7944354,15.7648501,https://www.openstreetmap.org/?mlat=59.7944354&mlon=15.7648501#map=18/59.7944354/15.7648501,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7944354,15.7648501););out center;"
2042247,Storlaven,Ja,59.6927136,18.7110599,https://www.openstreetmap.org/?mlat=59.6927136&mlon=18.7110599#map=18/59.6927136/18.7110599,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6927136,18.7110599););out center;"
2001999,Slättagärde,Ja,57.054516,12.5629961,https://www.openstreetmap.org/?mlat=57.054516&mlon=12.5629961#map=18/57.054516/12.5629961,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.054516,12.5629961););out center;"
2054241,Kvillsforsskogen,Nej,57.4040432,15.5133407,https://www.openstreetmap.org/?mlat=57.4040432&mlon=15.5133407#map=18/57.4040432/15.5133407,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4040432,15.5133407););out center;"
2005481,Godgrubberget,Ja,63.0777914,18.1610689,https://www.openstreetmap.org/?mlat=63.0777914&mlon=18.1610689#map=18/63.0777914/18.1610689,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0777914,18.1610689););out center;"
2000954,Halsfambaken,Ja,59.5312772,18.8355676,https://www.openstreetmap.org/?mlat=59.5312772&mlon=18.8355676#map=18/59.5312772/18.8355676,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5312772,18.8355676););out center;"
2003266,Ösby 1:1,Nej,59.32848,18.3909281,https://www.openstreetmap.org/?mlat=59.32848&mlon=18.3909281#map=18/59.32848/18.3909281,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.32848,18.3909281););out center;"
2014585,Lundbäckskogen,Nej,66.0068126,21.1057986,https://www.openstreetmap.org/?mlat=66.0068126&mlon=21.1057986#map=18/66.0068126/21.1057986,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,66.0068126,21.1057986););out center;"
2004953,"Tre vackra ekar, Kållehylte 1:6",Nej,57.1653182,15.3877546,https://www.openstreetmap.org/?mlat=57.1653182&mlon=15.3877546#map=18/57.1653182/15.3877546,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.1653182,15.3877546););out center;"
2005521,Årsbäcken,Ja,59.7227353,15.837029,https://www.openstreetmap.org/?mlat=59.7227353&mlon=15.837029#map=18/59.7227353/15.837029,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7227353,15.837029););out center;"
2048982,Snåltorp,Ja,57.4657598,18.1215702,https://www.openstreetmap.org/?mlat=57.4657598&mlon=18.1215702#map=18/57.4657598/18.1215702,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4657598,18.1215702););out center;"
2002414,Hyltan-Bökhult,Ja,56.648802,13.1407091,https://www.openstreetmap.org/?mlat=56.648802&mlon=13.1407091#map=18/56.648802/13.1407091,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.648802,13.1407091););out center;"
2046669,Trollklinten,Ja,64.6615758,15.5694499,https://www.openstreetmap.org/?mlat=64.6615758&mlon=15.5694499#map=18/64.6615758/15.5694499,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.6615758,15.5694499););out center;"
2004239,2004002 (W-id) Smöjtall,Ja,60.3965245,15.5556226,https://www.openstreetmap.org/?mlat=60.3965245&mlon=15.5556226#map=18/60.3965245/15.5556226,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.3965245,15.5556226););out center;"
2044071,Täljstensskogen,Nej,67.3943586,22.352332,https://www.openstreetmap.org/?mlat=67.3943586&mlon=22.352332#map=18/67.3943586/22.352332,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,67.3943586,22.352332););out center;"
2014588,Guorpaliden,Nej,65.6975265,19.5383648,https://www.openstreetmap.org/?mlat=65.6975265&mlon=19.5383648#map=18/65.6975265/19.5383648,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.6975265,19.5383648););out center;"
2064443,Fjällbäcksbranten,Ja,59.4457541,11.7999389,https://www.openstreetmap.org/?mlat=59.4457541&mlon=11.7999389#map=18/59.4457541/11.7999389,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4457541,11.7999389););out center;"
2011965,Tall,Nej,56.9937198,15.8686826,https://www.openstreetmap.org/?mlat=56.9937198&mlon=15.8686826#map=18/56.9937198/15.8686826,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.9937198,15.8686826););out center;"
2050758,Stora Bjälkarp,Ja,56.2718878,14.0174374,https://www.openstreetmap.org/?mlat=56.2718878&mlon=14.0174374#map=18/56.2718878/14.0174374,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.2718878,14.0174374););out center;"
2003309,Häringe-Hammersta,Nej,59.0531572,18.0249675,https://www.openstreetmap.org/?mlat=59.0531572&mlon=18.0249675#map=18/59.0531572/18.0249675,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0531572,18.0249675););out center;"
2033191,Skattmyrberget,Ja,62.6249649,14.9513527,https://www.openstreetmap.org/?mlat=62.6249649&mlon=14.9513527#map=18/62.6249649/14.9513527,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.6249649,14.9513527););out center;"
2000296,Börningsberget,Ja,61.7446857,14.6163512,https://www.openstreetmap.org/?mlat=61.7446857&mlon=14.6163512#map=18/61.7446857/14.6163512,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.7446857,14.6163512););out center;"
2005486,Bockaström,Ja,57.2660866,15.4495491,https://www.openstreetmap.org/?mlat=57.2660866&mlon=15.4495491#map=18/57.2660866/15.4495491,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.2660866,15.4495491););out center;"
2025788,Sandskär,Nej,59.0639405,12.1963606,https://www.openstreetmap.org/?mlat=59.0639405&mlon=12.1963606#map=18/59.0639405/12.1963606,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0639405,12.1963606););out center;"
2025653,"Mösseblockarna, Kniparen",Nej,58.194911,11.4546803,https://www.openstreetmap.org/?mlat=58.194911&mlon=11.4546803#map=18/58.194911/11.4546803,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.194911,11.4546803););out center;"
2000192,Kåviängen,Ja,59.3357476,15.1815158,https://www.openstreetmap.org/?mlat=59.3357476&mlon=15.1815158#map=18/59.3357476/15.1815158,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.3357476,15.1815158););out center;"
2041150,Båven 20,Ja,59.0446192,16.8745215,https://www.openstreetmap.org/?mlat=59.0446192&mlon=16.8745215#map=18/59.0446192/16.8745215,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0446192,16.8745215););out center;"
2005102,Gimpelstenarna,Nej,59.5023014,16.7569814,https://www.openstreetmap.org/?mlat=59.5023014&mlon=16.7569814#map=18/59.5023014/16.7569814,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.5023014,16.7569814););out center;"
2002070,Stormyrberget,Nej,60.4425694,14.9929893,https://www.openstreetmap.org/?mlat=60.4425694&mlon=14.9929893#map=18/60.4425694/14.9929893,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.4425694,14.9929893););out center;"
2047119,Oset och Rynningeviken,Nej,59.2843635,15.265386,https://www.openstreetmap.org/?mlat=59.2843635&mlon=15.265386#map=18/59.2843635/15.265386,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2843635,15.265386););out center;"
2040079,Runnskär,Nej,58.2138651,16.9414753,https://www.openstreetmap.org/?mlat=58.2138651&mlon=16.9414753#map=18/58.2138651/16.9414753,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.2138651,16.9414753););out center;"
2012118,Ek,Nej,57.1869766,17.0319538,https://www.openstreetmap.org/?mlat=57.1869766&mlon=17.0319538#map=18/57.1869766/17.0319538,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.1869766,17.0319538););out center;"
2025492,Mellskär och Gråens sydö,Nej,58.6102118,12.9845074,https://www.openstreetmap.org/?mlat=58.6102118&mlon=12.9845074#map=18/58.6102118/12.9845074,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.6102118,12.9845074););out center;"
2002245,Vinö kalv,Ja,57.8700568,16.6044515,https://www.openstreetmap.org/?mlat=57.8700568&mlon=16.6044515#map=18/57.8700568/16.6044515,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.8700568,16.6044515););out center;"
2014571,Storklacken,Ja,62.292079,15.1794206,https://www.openstreetmap.org/?mlat=62.292079&mlon=15.1794206#map=18/62.292079/15.1794206,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.292079,15.1794206););out center;"
2025540,Udde vid Sorgadalen,Nej,57.6443437,13.2903006,https://www.openstreetmap.org/?mlat=57.6443437&mlon=13.2903006#map=18/57.6443437/13.2903006,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.6443437,13.2903006););out center;"
2040225,Skölvene Prästgården 3:1,Nej,58.021009,13.1463286,https://www.openstreetmap.org/?mlat=58.021009&mlon=13.1463286#map=18/58.021009/13.1463286,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.021009,13.1463286););out center;"
2046674,Kyrkberget,Nej,60.8815911,15.4332678,https://www.openstreetmap.org/?mlat=60.8815911&mlon=15.4332678#map=18/60.8815911/15.4332678,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8815911,15.4332678););out center;"
2011349,Stora ören,Nej,56.4873389,16.6128889,https://www.openstreetmap.org/?mlat=56.4873389&mlon=16.6128889#map=18/56.4873389/16.6128889,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4873389,16.6128889););out center;"
2001437,Kärna mosse,Ja,58.4148062,15.5332083,https://www.openstreetmap.org/?mlat=58.4148062&mlon=15.5332083#map=18/58.4148062/15.5332083,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.4148062,15.5332083););out center;"
2001928,Sävö,Ja,58.7739106,17.461973,https://www.openstreetmap.org/?mlat=58.7739106&mlon=17.461973#map=18/58.7739106/17.461973,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7739106,17.461973););out center;"
2005147,"Ön Lilla Torshälla, 1 hängbjörk m.m.",Nej,59.4879713,16.3634888,https://www.openstreetmap.org/?mlat=59.4879713&mlon=16.3634888#map=18/59.4879713/16.3634888,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.4879713,16.3634888););out center;"
2003513,Hindsekinds egendom,Nej,57.1934409,14.1275816,https://www.openstreetmap.org/?mlat=57.1934409&mlon=14.1275816#map=18/57.1934409/14.1275816,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.1934409,14.1275816););out center;"
2011777,Ek,Nej,56.468076,16.1305831,https://www.openstreetmap.org/?mlat=56.468076&mlon=16.1305831#map=18/56.468076/16.1305831,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.468076,16.1305831););out center;"
2054662,Sveds tallskog,Nej,58.0110035,14.1117253,https://www.openstreetmap.org/?mlat=58.0110035&mlon=14.1117253#map=18/58.0110035/14.1117253,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0110035,14.1117253););out center;"
2001780,Stenungsundskusten,Nej,58.0206577,11.7996526,https://www.openstreetmap.org/?mlat=58.0206577&mlon=11.7996526#map=18/58.0206577/11.7996526,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.0206577,11.7996526););out center;"
2048499,Salvebo,Ja,57.5702161,12.2211895,https://www.openstreetmap.org/?mlat=57.5702161&mlon=12.2211895#map=18/57.5702161/12.2211895,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.5702161,12.2211895););out center;"
2000119,Sandviken,Ja,57.3981181,18.8727471,https://www.openstreetmap.org/?mlat=57.3981181&mlon=18.8727471#map=18/57.3981181/18.8727471,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.3981181,18.8727471););out center;"
2011863,Ek,Nej,56.4995829,16.1746772,https://www.openstreetmap.org/?mlat=56.4995829&mlon=16.1746772#map=18/56.4995829/16.1746772,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.4995829,16.1746772););out center;"
2002367,Lineberg Domänreservat,Ja,56.6633719,13.5215719,https://www.openstreetmap.org/?mlat=56.6633719&mlon=13.5215719#map=18/56.6633719/13.5215719,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.6633719,13.5215719););out center;"
2002031,Fröbenbenningmossens domänreservat,Ja,60.1167193,16.0977531,https://www.openstreetmap.org/?mlat=60.1167193&mlon=16.0977531#map=18/60.1167193/16.0977531,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.1167193,16.0977531););out center;"
2044969,Mustagumbuberget,Ja,64.0656351,18.8082576,https://www.openstreetmap.org/?mlat=64.0656351&mlon=18.8082576#map=18/64.0656351/18.8082576,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.0656351,18.8082576););out center;"
2000446,Tiselhagen,Ja,57.7143664,18.66365,https://www.openstreetmap.org/?mlat=57.7143664&mlon=18.66365#map=18/57.7143664/18.66365,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7143664,18.66365););out center;"
2002501,Våckelberget,Ja,60.8958747,15.7323293,https://www.openstreetmap.org/?mlat=60.8958747&mlon=15.7323293#map=18/60.8958747/15.7323293,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.8958747,15.7323293););out center;"
2025784,Barrlinde unge,Nej,58.197026,11.4500336,https://www.openstreetmap.org/?mlat=58.197026&mlon=11.4500336#map=18/58.197026/11.4500336,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.197026,11.4500336););out center;"
2041173,Båven 24,Ja,59.0067817,16.9137785,https://www.openstreetmap.org/?mlat=59.0067817&mlon=16.9137785#map=18/59.0067817/16.9137785,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.0067817,16.9137785););out center;"
2005708,Högebjär,Ja,55.6523436,13.3958919,https://www.openstreetmap.org/?mlat=55.6523436&mlon=13.3958919#map=18/55.6523436/13.3958919,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.6523436,13.3958919););out center;"
2000894,Ändsjön,Ja,63.1771311,14.5739908,https://www.openstreetmap.org/?mlat=63.1771311&mlon=14.5739908#map=18/63.1771311/14.5739908,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1771311,14.5739908););out center;"
2001624,Tjärnbergsheden,Ja,64.6103311,20.7373152,https://www.openstreetmap.org/?mlat=64.6103311&mlon=20.7373152#map=18/64.6103311/20.7373152,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.6103311,20.7373152););out center;"
2003633,Flyttblock,Nej,57.4147151,18.1608212,https://www.openstreetmap.org/?mlat=57.4147151&mlon=18.1608212#map=18/57.4147151/18.1608212,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.4147151,18.1608212););out center;"
2005569,Dubblabergen,Nej,65.5891115,20.1781094,https://www.openstreetmap.org/?mlat=65.5891115&mlon=20.1781094#map=18/65.5891115/20.1781094,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,65.5891115,20.1781094););out center;"
2041253,Åkerberget,Ja,64.6481539,19.2327455,https://www.openstreetmap.org/?mlat=64.6481539&mlon=19.2327455#map=18/64.6481539/19.2327455,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,64.6481539,19.2327455););out center;"
2002665,Borga hage,Ja,56.8735998,16.6362493,https://www.openstreetmap.org/?mlat=56.8735998&mlon=16.6362493#map=18/56.8735998/16.6362493,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.8735998,16.6362493););out center;"
2001467,Kulla Gunnarstorp (1:21),Ja,56.1126893,12.6168205,https://www.openstreetmap.org/?mlat=56.1126893&mlon=12.6168205#map=18/56.1126893/12.6168205,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.1126893,12.6168205););out center;"
2012409,"Päronträd, Falsterbo",Nej,55.3968102,12.85549,https://www.openstreetmap.org/?mlat=55.3968102&mlon=12.85549#map=18/55.3968102/12.85549,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,55.3968102,12.85549););out center;"
2002636,Munkö,Ja,59.2339696,18.7190595,https://www.openstreetmap.org/?mlat=59.2339696&mlon=18.7190595#map=18/59.2339696/18.7190595,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.2339696,18.7190595););out center;"
2014890,Torslunda,Ja,59.6847552,17.6509338,https://www.openstreetmap.org/?mlat=59.6847552&mlon=17.6509338#map=18/59.6847552/17.6509338,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6847552,17.6509338););out center;"
2000079,Spraglehall,Ja,56.0547765,14.7522437,https://www.openstreetmap.org/?mlat=56.0547765&mlon=14.7522437#map=18/56.0547765/14.7522437,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0547765,14.7522437););out center;"
2005160,Klintatallen,Nej,60.0698168,16.4882912,https://www.openstreetmap.org/?mlat=60.0698168&mlon=16.4882912#map=18/60.0698168/16.4882912,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,60.0698168,16.4882912););out center;"
2004115,"Fågelskär, Gröthar, Vällinghar, Lövhar",Nej,61.0948794,14.5901406,https://www.openstreetmap.org/?mlat=61.0948794&mlon=14.5901406#map=18/61.0948794/14.5901406,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,61.0948794,14.5901406););out center;"
2003694,Raskören,Nej,56.0963173,14.7279216,https://www.openstreetmap.org/?mlat=56.0963173&mlon=14.7279216#map=18/56.0963173/14.7279216,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.0963173,14.7279216););out center;"
2040176,Öddö uppegård,Nej,58.9138537,11.1395493,https://www.openstreetmap.org/?mlat=58.9138537&mlon=11.1395493#map=18/58.9138537/11.1395493,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.9138537,11.1395493););out center;"
2011252,En tall Lysings häradsallmänning,Ja,58.1176321,14.76983,https://www.openstreetmap.org/?mlat=58.1176321&mlon=14.76983#map=18/58.1176321/14.76983,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.1176321,14.76983););out center;"
2025733,Torrbeskär,Nej,57.7372845,11.5822582,https://www.openstreetmap.org/?mlat=57.7372845&mlon=11.5822582#map=18/57.7372845/11.5822582,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,57.7372845,11.5822582););out center;"
2055884,Näfssjöskogen,Ja,58.7385926,15.8690779,https://www.openstreetmap.org/?mlat=58.7385926&mlon=15.8690779#map=18/58.7385926/15.8690779,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7385926,15.8690779););out center;"
2004944,"Stubbalyckeboken, Stubbalycke 1:2",Nej,56.6177123,14.3415613,https://www.openstreetmap.org/?mlat=56.6177123&mlon=14.3415613#map=18/56.6177123/14.3415613,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,56.6177123,14.3415613););out center;"
